"statecode","name","id","statebodyid","survey_year"
"33","OUR LADY SCHOOL OF NURSING DINDIGUL","5296","3","2015"
"33","PALANIAMMAL TEACHER TRAINING INSTITUTE POLLACHI","8156","4","2015"
"33","P.K.D. TTI POLLACHI","8147","4","2015"
"33","P.P.G TEACHER TRAINING INSTITUTE SARAVANAMPATTI","8148","4","2015"
"33","P.S.G PONAMMAL TEACHER TRAINING INSTITUTE KANGAYAM","8150","4","2015"
"33","PAVAI VARAM POLYTECHNIC COLLEGE PACHAL","2924","2","2015"
"33","PANIMALAR POLYTECHNIC COLLEGE -","2919","2","2015"
"33","PANDIYAN POLYTECHNIC COLLEGE ADHIYUR VILLAGE","2918","2","2015"
"33","PARAMVEER POLYTECHNIC COLLEGE PAPPARAPATTY","2920","2","2015"
"33","PASUMPON NETHAJI POLYTECHNIC COLLEGE MELANEELITHANALLUR","2922","2","2015"
"33","PATTUKKOTTAI POLYTECHNIC COLLEGE SANTHANKADU","2923","2","2015"
"33","PAVENDAR BHARATHIDASAN POLYTECHNIC COLLEGE MATHUR","2925","2","2015"
"33","PEE GEE POLYTECHNIC COLLEGE NO","2926","2","2015"
"33","PERIYAR CENTENARY POLYTECHNIC COLLEGE VALLAM","2927","2","2015"
"33","PET POLYTECHNIC COLLEGE ACHAMPADU","2928","2","2015"
"33","PGP POLYTECHNIC COLLEGE","2929","2","2015"
"33","PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE KEELAPALAYUR VILLAGE","2932","2","2015"
"33","PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE VALLAM","2933","2","2015"
"33","PRIYADARSHINI POLYTECHNIC COLLEGE CHETTIYAPPANUR","2934","2","2015"
"33","PARIMALA SCHOOL OF NURSING TUTICORIN","5299","3","2015"
"33","PARK SCHOOL OF AERONAUTICAL SCIENCES COIMBATORE","8952","5","2015"
"33","PARK TEACHER TRAINING INSTITUTE TIRUPUR","8163","4","2015"
"33","PERIYAR TEACHER TRAINING INSTITUTE PERIYAR MALIGAI PUTHUR","8165","4","2015"
"33","PIONEER SCHOOL OF NURSING RAMANATHAPURAM","5300","3","2015"
"33","PRIME TEACHER TRAINING INSTITUTE KLLVELUR","8172","4","2015"
"33","PROF. S.A. TEACHERS TRAINING INSTITUTE CHEMENCHERY","8175","4","2015"
"33","PUNITHA ANNAL TEACHER TRAINING INSTITUTE FOR WOMEN KEERANUR","8177","4","2015"
"33","RAMAKRISHNA MISSION POLYTECHNIC COLLEGE CHENNAI","2944","2","2015"
"33","RAJA DESINGH POLYTECHNIC COLLEGE KALAIYUR","2940","2","2015"
"33","RAJAGOPAL POLYTECHNIC COLLEGE KONDASAMUDRAM","2941","2","2015"
"33","RAJAJI INSTITUTE OF TECHNOLOGY VEERAPANDI","2942","2","2015"
"33","RAJALAKSHMI POLYTECHNIC COLLEGE -SOMASIPADI","2943","2","2015"
"33","R V S POLYTECHNIC COLLEGE KANNAMPALAYAM","2937","2","2015"
"33","PURATCHI THALAIVAR DR. MGR TEACHER TRAINING INSTITUTE MADURAI N.H. ROAD","8179","4","2015"
"33","RAJAMMAL RANGASAMY ELEMENTARY TTI TIRUCHENGODE","8193","4","2015"
"33","RAJAPALAYAM DEIVANAI AMMAL TEACHER TRAINING INSTITUTE SALEM ROAD","8194","4","2015"
"33","RAJA SADHA BAKKIYAM TEACHER TRAINING SCHOOL UDAYARPALAYAM","8191","4","2015"
"33","RAJAS TEACHER TRAINING INSTITUTE VIDAKANGULAM","8195","4","2015"
"33","R.C. TEACHER TRAINING INSTITUTE BHARATHIAR SALAI","8182","4","2015"
"33","R.C. TEACHER TRAINING INSTITUTE TINDIVANAM","8183","4","2015"
"33","R.D.B. TEACHER TRAINING INSTITUTE PAPANASAM","8184","4","2015"
"33","R K SAMY TEACHER TRAINING INSTITUTE BHARATHI NAGAR","8181","4","2015"
"33","R.V.S. TEACHER TRAINING INSTITUTE R.V.S NAGAR","8187","4","2015"
"33","RUDHRAVENI MUTHUSWAMY POLYTECHNIC COLLEGE PALAPPAMPATTI","2953","2","2015"
"33","S R G POLYTECHNIC COLLEGE ATHANUR","2959","2","2015"
"33","ROYAL POLYTECHNIC COLLEGE KULATHUR","2952","2","2015"
"33","RANIPPETTAI INSTITUTE OF TECHNOLOGY WALAJA","2948","2","2015"
"33","RATNAVEL SUBRAMANIAM POLYTECHNIC COLLEGE KULATHUR","2950","2","2015"
"33","REGIONAL LABOUR INSTITUTE ADYAR","2951","2","2015"
"33","RUKMINI SHANMUGAM POLYTECHNIC COLLEGE VARICHIYUR","2954","2","2015"
"33","S A POLYTECHNIC COLLEGE THIRUVERKADU","2955","2","2015"
"33","S M ARUMUGAM POLYTECHNIC COLLEGE DHARMAPURI","2957","2","2015"
"33","S R I POLYTECHNIC COLLEGE BIRUDUR","2960","2","2015"
"33","RASAMA TEACHER TRAINIING INSTITUTE PAATHAKALIAMMAN NAGAR VETTAMA","8200","4","2015"
"33","ROSAMMAL TEACHER TRAINING INSTITUTION FOR WOMEN POOPALRAYER PURAM","8203","4","2015"
"33","ROSELINE TEACHER TRAINING INSTITUTE VICTORIA NAGAR SHIVAGANGA","8204","4","2015"
"33","ROYAL TEACHER TRAINNING INSTITUTE KATTINAYANAPALLI","8209","4","2015"
"33","RUKMANI TEACHER TRAINING SCHOOL KADAYANALLUR","8211","4","2015"
"33","RUKMINI DEVI COLLEGE OF FINE ARTS, KALAKSHETRA FOUNDATION, CHENNAI","8953","5","2015"
"33","S K SCHOOL OF NURSING FOR WOMEN NAGAPATTINAM","5306","3","2015"
"33","S T JOHNS TEACHER TRAINING INSTITUTE FOR MEN VEERAVAANALLUR","8216","4","2015"
"33","SIVAKASI INSTITUTE OF PRINTING TECHNOLOGY","2958","2","2015"
"33","SACRED HEART TEACHER TRAINING INSTITUTE PUDUPALAYAM","8226","4","2015"
"33","SACRED HEART TEACHER TRAINING INSTUTUTE FOR WOMEN VANDAVASI","8227","4","2015"
"33","S. VEERASAMY CHETTIAR POLYTECHNIC COLLEGE TN PUDUKKUDI VILLAGE","2961","2","2015"
"33","SALEM KONGU POLYTECHNIC COLLEGE VEERAPANDI","2968","2","2015"
"33","SAI JOTHI POLYTECHNIC COLLEGE ELIYARPATHY","2964","2","2015"
"33","SAKTHI INSTITUTE OF FASHION TECHNOLOGY PERIYAPALAYAM","2966","2","2015"
"33","SAMUVEL POLYTECHNIC COLLEGE MUDIVAITHANEDAL","2969","2","2015"
"33","S.R.M. POLYTECHNIC COLLEGE KATTANKULATHUR","2963","2","2015"
"33","SAHAYA MATHA TEACHER TRAINING INSTITUTE KALAIYARKOIL","8229","4","2015"
"33","SAIRAM TEACHER TRAINING INSTITUTE SIRKALI","8232","4","2015"
"33","SANCTA FATIMA TEACHER TRAINING INSTITUTE NALLAMANNYACKANPATTI","8236","4","2015"
"33","SANDARAVADHANAM SCHOOL OF NURSING CUDDALORE","5311","3","2015"
"33","SANDARAVADHANAM TEACHER TRAINING INSTITUTEKATTUMANNARKOIL","8237","4","2015"
"33","S.M.S. TEACHER TRAINING INSTITUTE SIVAKASI","8222","4","2015"
"33","S.S.TEACHER TRAINING INSTITUTE THIRUKKALUKUNDRAM","8223","4","2015"
"33","S.VEERASAMY CHETTIAR INSTITUTE OF TEACHER EDUCATION PULIANGUDI","8224","4","2015"
"33","SARADHA TEACHER TRAINING INSTITUTE SANKAGIRI N H ROAD","8239","4","2015"
"33","SARAH TEACHER TRAINING INSTITUTE FOR GIRLS PONN STREET NANJAI UTHUKKULI","8240","4","2015"
"33","SEIKALATHUR KAMATCHIAMMAN POLYTECHNIC COLLEGE SEIKALATHUR","2976","2","2015"
"33","SASTHA POLYTECHNIC COLLEGE KEELANILAIKKOTTAI","2972","2","2015"
"33","SBM POLYTECHNIC COLLEGE","2973","2","2015"
"33","SCAD POLYTECHNIC COLLEGE CHERANMAHADEVI","2974","2","2015"
"33","SEETHAIAMMAL POLYTECHNIC COLLEGE -","2975","2","2015"
"33","SARAH TUCKER TEACHER TRAINING INSTITUTE PALAYAMKOTTAI","8241","4","2015"
"33","SASTHAA TEACHER TRAINING INSTITUTE THIRUMAYAM","8243","4","2015"
"33","SATHIYASAI TEACHER TRAINING INSTITUTE PATTABIRAM","8244","4","2015"
"33","SCAD TEACHER EDUCATION INSTITUTE CHERANMAHADEVI","8246","4","2015"
"33","SELVAM TEACHER TRAINING INSTITUTE PAPPINAYAKKAN","8247","4","2015"
"33","SEMBODAI RV TEACHER TRAINING INSTITUTE VEDARANIAM","8249","4","2015"
"33","SENKATHIR TEACHER TRAINING INSTITUTE SULUR","8252","4","2015"
"33","SENTHIL TEACHER TRAINING INSTITUTE VRIDDHACHALAM","8253","4","2015"
"33","SEVAMANDIR TEACHER TRAINING INSTITUTE FOR WOMEN PARANGIPETTAI","8255","4","2015"
"33","SHAKTHI INSTITUTE OF TEACHER TRAINING & RESEARCH PALAKKANUTHU","8257","4","2015"
"33","SHAKTHI KAILASH TEACHER TRAINING INSTITUTE AMMAPET","8258","4","2015"
"33","SESHASAYEE INSTITUTE OF TECHNOLOGY ARIYAMANGALAM","2979","2","2015"
"33","SHRI KRISHNAA POLYTECHNIC COLLEGE -","2987","2","2015"
"33","SHRI SITHESWARAR POLYTECHNIC COLLEGE","2988","2","2015"
"33","CSI HOSPITAL SCHOOL OF NURSING, ERODE","5315","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, CUDDALORE","5316","3","2015"
"33","DR AMANULLAH EDUCATIONAL TRUST, SCHOOL OF NURSING, ERODE","5317","3","2015"
"33","SCHOOL OF NURSING, KANYAKUMARI MEDICAL COLLEGE & HOSPITAL, KANYAKUMARI","5318","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT STANLEY MEDICAL COLLEGE HOSPITAL, CHENNAI","5322","3","2015"
"33","TAMILNADU CHRISTIAN REVIVIAL MISSION ORGANISATION, SCHOOL OF NURSING, PERAMBALUR","5323","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT ANNAL GANDHI MEMORIAL HOSPITAL, TIRUCHIRAPPALLI","5325","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, TIRUPPUR","5326","3","2015"
"33","SHENBAGAM SCHOOL OF NURSING MADURAI","5330","3","2015"
"33","SHINY TEACHER TRAINING INSTITUTE CHIDAMBARAM","8264","4","2015"
"33","SHIVA TEACHER TRAINING INSTITUTE MUSIRI","8265","4","2015"
"33","SHREE SURYA TEACHER TRAINING INSTITUTE NILAKKOTTAI","8268","4","2015"
"33","SHRI BHARATHI TEACHER TRAINING INSTITUTE ROYAKOTTAH","8271","4","2015"
"33","SHRI VARUDHI TEACHER TRAINING INSTITUTE AMMAPET","8275","4","2015"
"33","SIGARAM TEACHER TRAINING INSTITUTE VANIYAMBADI","8278","4","2015"
"33","SIVAKUMAR SCHOOL OF NURSING VELLORE","5335","3","2015"
"33","SIVANTHI TEACHER TRAINING INSTITUTION KUNDRATHUR","8282","4","2015"
"33","SIVA PARVATHI MANDRADIAR TEACHER TRAINING CENTRE ERODE","8279","4","2015"
"33","SREE KUMARAGURU POLYTECHNIC COLLEGE HARUR","2998","2","2015"
"33","SIGA POLYTECHNIC COLLEGE EGMORE","2989","2","2015"
"33","SIR ISSAC NEWTON POLYTECHNIC COLLEGE -PAPPAKOIL","2990","2","2015"
"33","SKA TEACHER TRAINING INSTITUTE MEENACHISUNDARNAD ST AUNDIPATTY","8285","4","2015"
"33","SOORIYA SCHOOL OF NURSING CHENNAI","5336","3","2015"
"33","SOURASHTRA TEACHER TRAINING INSTITUTE VEERAPANDI","8288","4","2015"
"33","SREE SREENIVAASAR TEACHER TRAINING INSTITUTE PANAGUDI","8296","4","2015"
"33","SRI DURGA DEVI POLYTECHNIC COLLEGE KHIZL MUDALAM BEDU","3011","2","2015"
"33","SRI ADHISANKARAR POLYTECHNIC COLLEGE IRUNGALUR","3001","2","2015"
"33","SRI AYYAPPA POLYTECHNIC COLLEGE AIVADHUGUDI","3005","2","2015"
"33","SRI ANNAMALAI POLYTECHNIC COLLEGE PADUR","3003","2","2015"
"33","SRI BALAJI POLYTECHNIC COLLEGE CHENGALPET","3006","2","2015"
"33","SRI BALAKRISHNA POLYTECHNIC COLLEGE DHARAPURAM","3007","2","2015"
"33","SRI BALAMURUGAN POLYTECHNIC COLLEGE THALAYUTHU","3008","2","2015"
"33","SRI ADHISANKARAR TEACHER TRAINING INSTITUTE MANNACHANALLUR","8301","4","2015"
"33","SRI ANNAMALAIYAR TEACHER TRAINING INSTITUTE KRISHNAGIRI MAIN ROAD BARUGUR","8303","4","2015"
"33","SRI BALAJI TEACHERS TRAINING INSTITUTE SWAMY EDUCATIONAL TRUST CHROMEPET","8311","4","2015"
"33","SRI BALAJI TEACHER TRAINING INSTITUTE FOR WOMEN CHERANMAHADEVI","8309","4","2015"
"33","SRI BHARATHI TEACHER TRAINING INSTITUTE THENPALLI","8315","4","2015"
"33","SRI BHAVANI VIDYALAYA T.T.I. FOR WOMEN THIRUVANTHIPURAM","8317","4","2015"
"33","SRI DEVI TEACHER TRAINING INSTITUTE KRISHNAPURAM PONNERI","8318","4","2015"
"33","SRI DURGA SCHOOL OF NURSING PUDUKKOTTAI","5340","3","2015"
"33","SRI ISSAC NEWTON TEACHER TRAINING INSTITUTE KADAMBADY","8320","4","2015"
"33","SRI ANNAI ABHIRAMI POLYTECHNIC COLLEGE, PUDUKKOTTAI","3002","2","2015"
"33","SRI JAY MARUTHI POLYTECHNIC COLLEGE MANIVIZHUNDAN SOUTH","3012","2","2015"
"33","SRI KARPAGA POLYTECHNIC COLLEGE KANCHIPURAM","3013","2","2015"
"33","SRI KRISHNA POLYTECHNIC COLLEGE VADAMAMBAKKAM","3015","2","2015"
"33","SRI KRISHNA POLYTECHNIC COLLEGE SEVUGAMPATTI","3014","2","2015"
"33","SRI MUTHALAMMAN POLYTECHNIC COLLEGE THELICHATHANALLUR","3016","2","2015"
"33","SRI NALLALAGHU POLYTECHNIC COLLEGE THANDAL KALANI","3017","2","2015"
"33","SRI NANDHANAM POLYTECHNIC COLLEGE MOLAGARAMPATTI","3018","2","2015"
"33","SHOBA SCHOOL OF NURSING, ERODE","5331","3","2015"
"33","SIVA PARAMEDICAL SCHOOL OF NURSING, COIMBATORE","5334","3","2015"
"33","SRI PADMAM POLYTECHNIC COLLEGE PACHAL","3019","2","2015"
"33","SRI JEYA SCHOOL OF NURSING VELLORE","5342","3","2015"
"33","SRI K.RAMACHANDRA NAIDU TEACHER TRAINING INSTITUTE SANKARANKOVIL","8326","4","2015"
"33","SRI KRISHNA TEACHER TRAINING INSTITUTE ARAKKONAM","8330","4","2015"
"33","SRI LAKSHMI TEACHER TRAINING INSTITUTE VELAYUTHA NAGAR JAYANKONDAM","8337","4","2015"
"33","SRI MAHALAKSHMI TEACHERS TRAINING INSTITUTE FOR WOMEN PALLADAM TIRUPUR","8338","4","2015"
"33","SRI MUPPUDATHIAMMAN TEACHERS TRAINING INSTITUTE ALANGULAM","8343","4","2015"
"09","Shanti Polytechnic","15214","2","2015"
"33","SRI RAGHAVENDRA INSTITUTE OF TEACHER EDUCATION K. SINGARAKOTTAI","8351","4","2015"
"33","SRI RAMANA INSTITUTE OF POLYTECHNIC COLLEGE MOOLAIKARAIPATTI","3028","2","2015"
"33","SRI RAGAVENDRA POLYTECHNIC COLLEGE KOMARAPALAYAM","3020","2","2015"
"33","SRI RANGANATHAR INSTITUTE OF POLYTECHNIC COLLEGE ATHIPALAYAM","3029","2","2015"
"33","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","3022","2","2015"
"33","SRI RAJIV GANDHI POLYTECHNIC COLLEGE MYLADI","3021","2","2015"
"33","SRI RAMAKRISHNA MISSION VIDYALAYA POLY. COLLEGE GUDALUR","3024","2","2015"
"33","SRI RAMAKRISHNA POLYTECHNIC COLLEGE -IDIGARAI PANCHAYAT","3025","2","2015"
"33","SRI RAMAKRISHNA POLYTECHNIC COLLEGE KOOTHAMBAKKAM","3026","2","2015"
"33","SRI RAMAKRISHNA POLYTECHNIC COLLEGE -SIRUVACHIUR","3027","2","2015"
"33","SRI RAMACHANDIRA TEACHER TRAINING INSTITUTE VEDARANIAM","8359","4","2015"
"33","SRI RAMAKRISHNA MISSION VIDYALAYA GANDHI T.T.I. PERIANAICKENPALAYAM","8361","4","2015"
"33","SRI RAM NALLAMANI YADAVA TEACHER TRAINING INSTITUTE KANJARAMPETTAI","8355","4","2015"
"33","SRI RAM TEACHER TRAINING INSTITUTE VELIPPALAYAM","8357","4","2015"
"33","SRI RENGAA TEACHERS TRAINING INSTITUTE MANALMEDU TITTAGUDI","8368","4","2015"
"33","SRI RENGESWARAR TEACHER TRAINING INSTITUTE POTTI RETTI PATTI","8369","4","2015"
"33","SRI RAMACHANDRA POLYTECHNIC COLLEGE, DHARMAPURI","3023","2","2015"
"33","SRI VENGATESWARAA POLYTECHNIC COLLEGE VENNANDUR","3040","2","2015"
"33","SRI SAIRAM POLYTECHNIC COLLEGE POONTHANDALAM","3034","2","2015"
"33","SRI SAKTHI POLYTECHNIC COLLEGE CHE-NACHIPATTU","3035","2","2015"
"33","SRI SUBABHARATHI POLYTECHNIC COLLEGE KALLALANGUDI","3038","2","2015"
"33","SRI THIAGARAJAR POLYTECHNIC COLLEGE VALAPPADY","3039","2","2015"
"33","SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE VADAKUCHIPALAYAM","3041","2","2015"
"33","SRI VENKATESHWARAA POLYTECHNIC COLLEGE PAPPINAICKANAHALLI","3042","2","2015"
"33","SRI VENKATESVARA POLYTECHNIC COLLEGE THIRUMALAIRAYASAMUTHIRAM","3043","2","2015"
"33","SRI VENKATESWARA POLYTECHNIC COLLEGE ADUKKAMPARAI","3044","2","2015"
"33","SRI SARADHA TEACHER TRAINING INSTITUTE FOR WOMAN SIRUVACHUR","8376","4","2015"
"33","SRI SARASWATHI TEACHER TRAINING INSTITUTE SAMAYAPURAM","8377","4","2015"
"33","SRI SITHESWARRAR TEACHER TRAINING INSTITUTE ARCOT","8383","4","2015"
"33","SRI SUBRAMANIYAA TEACHER TRAINNING INSTITUTE KULITHALAI","8385","4","2015"
"33","SRI THIYAGARAJA INSTITUTE OF TEACHER EDUCATION THIRUVARUR","8387","4","2015"
"33","SRI VARADHAR TEACHER TRAINING INSTITUTE NERIKUPPAM","8388","4","2015"
"33","SRINIVASA SUBBARAYA POLYTECHNIC COLLEGE ANNAIKARAN CHATARAM","3049","2","2015"
"33","SSM INSTITUTE OF TEXTILE TECHNOLOGY AND POLYTECHNIC COLLEGE KOMARAPALAYAM - AMANI","3051","2","2015"
"33","SRINIVASAN POLYTECHNIC COLLEGE PERAMBALUR","3050","2","2015"
"33","SRINIVASA POLYTECHNIC COLLEGE KALAMAVUR","3048","2","2015"
"33","SRI VENKATESWARA POLYTECHNIC COLLEGE PARASUR","3045","2","2015"
"33","SRI VIGNESH POLYTECHNIC COLLEGE KOOTHUR","3046","2","2015"
"33","SRI VINAYAGA POLYTECHNIC COLLEGE PUDHUMOTTUR","3047","2","2015"
"33","SSR POLYTECHNIC COLLEGE","3052","2","2015"
"33","SRI. R. PONNUSAMY NAIDU T.T.I SIVAKASI","8409","4","2015"
"33","SRI.VIDYA TEACHER TRAINING INSTITUTE P.KUMARALINGAPURAM","8415","4","2015"
"33","SRI VIJAY VIDYALAYA TEACHER TRAINING INSTITUTE GANDHI NAGAR","8404","4","2015"
"33","SRI VIRUTHAMBIGAI SCHOOL OF NURSING CUDDALORE","5347","3","2015"
"33","SRI VIRUTHAMBIGAI TEACHER TRAINING INSTITUTE VRIDDHACHALA","8406","4","2015"
"33","ST ANTONY'S SCHOOL OF NURSING KANYAKUMARI","5348","3","2015"
"33","ST. ANGELAS TEACHER TRAINING INSTITUTE PONAMALAIPATTI","8433","4","2015"
"33","ST JOSEPHS POLYTECHNIC COLLEGE KRISHNAGIRI","3053","2","2015"
"33","ST. ANTONYS TEACHER TRAINING INSTITUTE PAVITRAM","8435","4","2015"
"33","ST. JOHN DE BRITTO TEACHER TRAINING INSTITUTE VALLAM","8437","4","2015"
"33","ST. JOSEPHS TEACHER TRAINING INSTITUTE SATANKULAM PANDARAPURAM","8443","4","2015"
"33","ST JOSEPH TEACHER TRAINING INSTITUTE RAMJEE NAGAR","8425","4","2015"
"33","ST MARK S TEACHER TRAINING INSTITUTE MADUKKARAI","8427","4","2015"
"33","ST MARY'S SCHOOL OF NURSING TIRUNELVELI","5354","3","2015"
"33","ST MARYS TEACHER TRAINING INSTITUTE CHENGALPATTU","8429","4","2015"
"33","ST BENEDICTs SCHOOL OF NURSING FOR WOMEN, TIRUVANNAMALAI","5358","3","2015"
"33","ST JOSEPHS COLLEGE OF NURSING, KANYAKUMARI","5351","3","2015"
"33","ST MARYS SCHOOL OF NURSING COIMBATORE","5353","3","2015"
"33","ST MARYS HOSPITAL & INSTITUTE OF BIO-MEDICAL TECHNOLOGY, TIRUVANNAMALAI","5352","3","2015"
"33","ST. MARYS TEACHER TRAINING INSTITUTE FOR WOMEN VICKRAMASINGAPURAM","8445","4","2015"
"33","ST. MICHAEL TEACHER TRAINING INSTITUTE KALAIYARKOIL","8446","4","2015"
"33","ST PAUL ANNAI INDIRA TEACHER TRAINING INSTITUTE VRIDHACHALAM","8430","4","2015"
"33","ST THERESA OF CHILD JESUS SCHOOL OF NURSING CHENNAI-","5355","3","2015"
"33","ST XAVIERS CATHOLIC TEACHER TRAINING INSTITUTE MUTTOM","8432","4","2015"
"33","ST.ANNES TEACHER TRAINING INSTITUTE MADAVARAM","8454","4","2015"
"33","STATE INSTITUTE OF COMMERCE EDUCATION CHENNAI","3060","2","2015"
"33","ST.MICHAEL POLYTECHNIC COLLEGE KALAYARKOIL","3059","2","2015"
"33","ST.ANN'S TEACHER TRAINING INSTITUTE ADAIKALAPURAM","8455","4","2015"
"33","ST.JOHNS TEACHER TRAINING INSTITUTE FOR WOMEN VEERAVANALLUR","8462","4","2015"
"33","ST.JOHNS TEACHER TRAINING INSTITUTE NAZARETH","8463","4","2015"
"33","ST.JOSEPHS TEACHER TRAINING INSTITUTE FOR WOMEN SURAMANGALAM PAGALPATTY","8466","4","2015"
"33","ST.JOSEPHS TEACHER TRAINING INSTITUTE RUKKMANIPALAYAM MANNARGUDI","8467","4","2015"
"33","ST.MARYS TEACHER TRAINING INSTITUTE PONMALAIPATTY PONMALAI","8472","4","2015"
"33","ST.MICHAELS TEACHER TRAINING INSTITUTE PALANI","8473","4","2015"
"33","ST.STANISLAUS TEACHER TRAINING INSTITUTE SATTUR","8477","4","2015"
"33","ST. STEPHENS TEACHER TRAINING INSTITUTE KOLLEMCODE","8449","4","2015"
"33","ST. THERESAS TEACHER TRAINING INSTITUTE VIRAHANUR","8451","4","2015"
"33","ST. XAVIERS TEACHER TRAINING INSTITUTE ALANGUDI","8452","4","2015"
"33","STELLA MATUTINA TEACHER TRAINING SCHOOL ASHOK NAGAR","8483","4","2015"
"33","SWAMY ABEDHANANDHA POLYTECHNIC COLLEGE THELLAR","3075","2","2015"
"33","SUN INSTITUTE OF POLYTECHNIC ERACHAKULAM","3066","2","2015"
"33","SUDHARSHANA POLYTECHNIC COLLEGE KALIPATTI","3064","2","2015"
"33","SUN POLYTECHNIC COLLEGE ERACHAKULAM","3068","2","2015"
"33","T S SRINIVASAN POLYTECHNIC COLLEGE AND CENTRE FOR ADVANCED VANAGARAM","3077","2","2015"
"33","SUBRAMANIAN POLYTECHNIC COLLEGE -","3062","2","2015"
"33","SUDARSAN POLYTECHNIC COLLEGE -SATHIYAMANGALAM","3063","2","2015"
"33","SUGUNA POLYTECHNIC COLLEGE -KALAPATTI","3065","2","2015"
"33","SUN INSTITUTE OF TECHNOLOGY ERACHAKULAM","3067","2","2015"
"33","SURYA POLYTECHNIC COLLEGE KEEZHAKONDAI","3069","2","2015"
"33","SURYA POLYTECHNIC COLLEGE NEENDAKARAI B","3070","2","2015"
"33","SVS POLYTECHNIC COLLEGE RAMADEVAM","3073","2","2015"
"33","SWAMI VIVEKANANDA POLYTECHNIC COLLEGE","3074","2","2015"
"33","T P E V R GOVT. POLYTECHNIC COLLEGE SIVARAMAPURAM","3076","2","2015"
"33","SULAIHA YASIN TEACHER TRAINING INSTITUTE PARAMAKUDI","8486","4","2015"
"33","SURABI SCHOOL OF NURSING DINDIGUL","5359","3","2015"
"33","SWAMI VIVEKANANDA TEACHER TRAINING INSTITUTE ARUMBAVUR VEPANTHATTAI","8492","4","2015"
"33","TEACHER TRAINING INSTITUTE CHIDAMBARAM","8503","4","2015"
"33","TELC TEACHER TRAINING INSTITUTE FOR MEN THARAGAMBADI","8504","4","2015"
"33","TELC TEACHER TRAINING INSTITUTE FOR WOMEN USILAMPATTI","8505","4","2015"
"33","TERESA TEACHER TRAINING INSTITUTE ILLUPUR","8506","4","2015"
"33","THE KARUR POLYTECHNIC COLLEGE ANDAN KOIL EAST","3085","2","2015"
"33","THE CHRISTIAN INST FOR TECH EDN POLY COLLEGE ODDANCHATRAM","3083","2","2015"
"33","TAMILNADU POLYTECHNIC COLLEGE -","3078","2","2015"
"33","THAI MOOGAMBIGAI POLYTECHNIC COLLEGE MOGAPPAIR","3079","2","2015"
"33","THANAPANDIYAN POLYTECHNIC COLLEGE UCHAPATTI","3080","2","2015"
"33","THANGAM MUTHU POLYTECHNIC COLLEGE ENDAPULI KAMATCHIPURAM","3081","2","2015"
"33","THANTHAI ROEVER INST. OF POLYTECHNIC COLLEGE ELAMBALUR","3082","2","2015"
"33","THE SURABI COLLEGE OF POLYTECHNIC -MARAPPANAICKENPATTY","3093","2","2015"
"33","THAMIL THAI TEACHER TRAINING INSTITUTE ELUMALAI","8508","4","2015"
"32","GOVERNMENT SCHOOL OF NURSING, DISTRICT HOSPITAL KOLLAM","12865","3","2015"
"33","THENI KAMMAVAR SANGAM TEACHER TRAINING INSTITUTE KODUVILARPATTY","8518","4","2015"
"33","THIRUVALLUVAR TEACHER TRAINING INSTITUTE KATPADI","8524","4","2015"
"33","THENI KAMMAVAR SANGAM POLYTECHNIC COLLEGE KODUVILARPATTI","3095","2","2015"
"33","U.S.P. POLYTECHNIC COLLEGE KODIKURICHI","3106","2","2015"
"33","THIAGARAJAR POLYTECHNIC COLLEGE JAGIR AMMAPALAYAM - MEYYANOOR","3096","2","2015"
"33","THIRUMALAI MADHANUR POLYTECHNIC COLLEGE PALUR","3099","2","2015"
"33","THIRUMALAI POLYTECHNIC COLLEGE KANCHIPURAM","3100","2","2015"
"33","THIRUVANNAMALAI TEACHER TRAINING INSTITUTE THIRUVANNAMALAI - ALURPET MAIN","8526","4","2015"
"33","THIRUVIUM TEACHER TRAINING INSTITUTE PERIYAKULAM ROAD","8527","4","2015"
"33","THOZHILATHIBAR TEACHER TRAINING INSTITUTE EDAMALAI PATTI PUDUR","8529","4","2015"
"33","UMA MAHESWARANAR TEACHER TRAINING INSTITUTE KARANTHAI","8534","4","2015"
"33","UNION TEACHER TRAINING INSTITUTE NORTH ARCOT","8537","4","2015"
"33","UNIVERSAL TEACHER TRAINING INSTITUTE PONMALAIPATTI","8538","4","2015"
"33","VAANI TEACHER TRAINING INSTITUTE VAMYAMBADI","8550","4","2015"
"33","VADARANYAM TEACHER TRAINING INSTITUTE TIRUVALLUR","8551","4","2015"
"33","VALIVALAM DESIKAR INSTITUTE OF TEACHER TRAINING SOUTH PALPANNAICHERRY","8552","4","2015"
"33","V.J.P. POLYTECHNIC COLLEGE MANNACHANALLUR","3115","2","2015"
"33","UNION CHRISTIAN POLYTECHNIC COLLEGE EDAICODE","3110","2","2015"
